scene_id,checkpoint_path,checkpoint_read_ok,checkpoint_read_error,year,acquisition_date,orbit_state,relative_orbit,platform,rows_n,zero_support_checkpoint,scene_id_values_n,scene_id_matches_filename,support_ids_n,duplicate_support_rows_n,vv_raster_inside_n,vv_calibration_fail_n,vv_noise_fail_n,vv_nonpositive_n,vv_valid_corrected_sigma0_n,vh_raster_inside_n,vh_calibration_fail_n,vh_noise_fail_n,vh_nonpositive_n,vh_valid_corrected_sigma0_n
S1B_IW_GRDH_1SDV_20200430T052700_20200430T052725_021369_028901_A448_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200430T052700_20200430T052725_021369_028901_A448_COG.csv.gz,True,,2020,2020-04-30,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200506T052706_20200506T052731_032440_03C1BA_DB84_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200506T052706_20200506T052731_032440_03C1BA_DB84_COG.csv.gz,True,,2020,2020-05-06,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_1C23_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_1C23_COG.csv.gz,True,,2020,2020-05-12,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_DD58_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_DD58_COG.csv.gz,True,,2020,2020-05-12,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200512T052701_20200512T052726_021544_028E77_D27C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200512T052701_20200512T052726_021544_028E77_D27C_COG.csv.gz,True,,2020,2020-05-12,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200512T052701_20200512T052726_021544_028E77_EF0B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200512T052701_20200512T052726_021544_028E77_EF0B_COG.csv.gz,True,,2020,2020-05-12,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200518T052707_20200518T052732_032615_03C710_3BE6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200518T052707_20200518T052732_032615_03C710_3BE6_COG.csv.gz,True,,2020,2020-05-18,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_8AE4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_8AE4_COG.csv.gz,True,,2020,2020-05-24,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_C202_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_C202_COG.csv.gz,True,,2020,2020-05-24,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200524T052625_20200524T052650_021719_029398_3C9E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200524T052625_20200524T052650_021719_029398_3C9E_COG.csv.gz,True,,2020,2020-05-24,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200530T052708_20200530T052733_032790_03CC56_262D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200530T052708_20200530T052733_032790_03CC56_262D_COG.csv.gz,True,,2020,2020-05-30,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_1861_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_1861_COG.csv.gz,True,,2020,2020-06-05,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_5AFF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_5AFF_COG.csv.gz,True,,2020,2020-06-05,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200611T052708_20200611T052733_032965_03D183_3D6A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200611T052708_20200611T052733_032965_03D183_3D6A_COG.csv.gz,True,,2020,2020-06-11,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_16C1_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_16C1_COG.csv.gz,True,,2020,2020-06-17,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_3DD7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_3DD7_COG.csv.gz,True,,2020,2020-06-17,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200617T052626_20200617T052651_022069_029E24_E519_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200617T052626_20200617T052651_022069_029E24_E519_COG.csv.gz,True,,2020,2020-06-17,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200623T052709_20200623T052734_033140_03D6D5_8DFE_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200623T052709_20200623T052734_033140_03D6D5_8DFE_COG.csv.gz,True,,2020,2020-06-23,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_0287_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_0287_COG.csv.gz,True,,2020,2020-06-29,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_6F6F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_6F6F_COG.csv.gz,True,,2020,2020-06-29,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200629T052627_20200629T052652_022244_02A37D_4350_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200629T052627_20200629T052652_022244_02A37D_4350_COG.csv.gz,True,,2020,2020-06-29,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200705T052710_20200705T052735_033315_03DC22_AA93_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200705T052710_20200705T052735_033315_03DC22_AA93_COG.csv.gz,True,,2020,2020-07-05,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200711T172332_20200711T172357_033410_03DF06_12E6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200711T172332_20200711T172357_033410_03DF06_12E6_COG.csv.gz,True,,2020,2020-07-11,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200711T172332_20200711T172357_033410_03DF06_F831_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200711T172332_20200711T172357_033410_03DF06_F831_COG.csv.gz,True,,2020,2020-07-11,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200711T052628_20200711T052653_022419_02A8D0_DFAF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200711T052628_20200711T052653_022419_02A8D0_DFAF_COG.csv.gz,True,,2020,2020-07-11,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200717T052710_20200717T052735_033490_03E17A_CBAD_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200717T052710_20200717T052735_033490_03E17A_CBAD_COG.csv.gz,True,,2020,2020-07-17,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200723T172333_20200723T172358_033585_03E467_877E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200723T172333_20200723T172358_033585_03E467_877E_COG.csv.gz,True,,2020,2020-07-23,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200723T172333_20200723T172358_033585_03E467_BA85_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200723T172333_20200723T172358_033585_03E467_BA85_COG.csv.gz,True,,2020,2020-07-23,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200723T052628_20200723T052653_022594_02AE21_7D1E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200723T052628_20200723T052653_022594_02AE21_7D1E_COG.csv.gz,True,,2020,2020-07-23,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200729T052711_20200729T052736_033665_03E6D8_062E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200729T052711_20200729T052736_033665_03E6D8_062E_COG.csv.gz,True,,2020,2020-07-29,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200804T172334_20200804T172359_033760_03E9BC_396D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200804T172334_20200804T172359_033760_03E9BC_396D_COG.csv.gz,True,,2020,2020-08-04,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200804T172334_20200804T172359_033760_03E9BC_7D80_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200804T172334_20200804T172359_033760_03E9BC_7D80_COG.csv.gz,True,,2020,2020-08-04,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200804T052629_20200804T052654_022769_02B36C_2A7D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200804T052629_20200804T052654_022769_02B36C_2A7D_COG.csv.gz,True,,2020,2020-08-04,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200810T052712_20200810T052737_033840_03EC7E_D41C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200810T052712_20200810T052737_033840_03EC7E_D41C_COG.csv.gz,True,,2020,2020-08-10,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200816T172335_20200816T172400_033935_03EFD4_48DF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200816T172335_20200816T172400_033935_03EFD4_48DF_COG.csv.gz,True,,2020,2020-08-16,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200816T052630_20200816T052655_022944_02B8D4_53D7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200816T052630_20200816T052655_022944_02B8D4_53D7_COG.csv.gz,True,,2020,2020-08-16,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200822T052712_20200822T052737_034015_03F2A9_B52A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200822T052712_20200822T052737_034015_03F2A9_B52A_COG.csv.gz,True,,2020,2020-08-22,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200828T172335_20200828T172400_034110_03F5FE_463F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200828T172335_20200828T172400_034110_03F5FE_463F_COG.csv.gz,True,,2020,2020-08-28,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200828T172335_20200828T172400_034110_03F5FE_861B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200828T172335_20200828T172400_034110_03F5FE_861B_COG.csv.gz,True,,2020,2020-08-28,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200828T052631_20200828T052656_023119_02BE55_C078_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200828T052631_20200828T052656_023119_02BE55_C078_COG.csv.gz,True,,2020,2020-08-28,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200903T052713_20200903T052738_034190_03F8CD_6DF6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200903T052713_20200903T052738_034190_03F8CD_6DF6_COG.csv.gz,True,,2020,2020-09-03,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200909T172336_20200909T172401_034285_03FC20_5AAC_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200909T172336_20200909T172401_034285_03FC20_5AAC_COG.csv.gz,True,,2020,2020-09-09,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200909T172336_20200909T172401_034285_03FC20_9FF3_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200909T172336_20200909T172401_034285_03FC20_9FF3_COG.csv.gz,True,,2020,2020-09-09,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1B_IW_GRDH_1SDV_20200909T052631_20200909T052656_023294_02C3D5_8DB2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1B_IW_GRDH_1SDV_20200909T052631_20200909T052656_023294_02C3D5_8DB2_COG.csv.gz,True,,2020,2020-09-09,descending,168,sentinel-1b,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200915T052713_20200915T052738_034365_03FEFD_CE7B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200915T052713_20200915T052738_034365_03FEFD_CE7B_COG.csv.gz,True,,2020,2020-09-15,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200921T172336_20200921T172401_034460_040263_38CD_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200921T172336_20200921T172401_034460_040263_38CD_COG.csv.gz,True,,2020,2020-09-21,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20200927T052714_20200927T052739_034540_040528_C06A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20200927T052714_20200927T052739_034540_040528_C06A_COG.csv.gz,True,,2020,2020-09-27,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210401T172333_20210401T172358_037260_04639A_002D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210401T172333_20210401T172358_037260_04639A_002D_COG.csv.gz,True,,2021,2021-04-01,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210413T172333_20210413T172358_037435_0469A9_64A6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210413T172333_20210413T172358_037435_0469A9_64A6_COG.csv.gz,True,,2021,2021-04-13,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210425T172334_20210425T172359_037610_046FB2_C07F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210425T172334_20210425T172359_037610_046FB2_C07F_COG.csv.gz,True,,2021,2021-04-25,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210507T172334_20210507T172359_037785_0475A6_B9B9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210507T172334_20210507T172359_037785_0475A6_B9B9_COG.csv.gz,True,,2021,2021-05-07,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210519T172335_20210519T172400_037960_047AF4_F752_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210519T172335_20210519T172400_037960_047AF4_F752_COG.csv.gz,True,,2021,2021-05-19,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210531T172336_20210531T172401_038135_048035_E3EB_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210531T172336_20210531T172401_038135_048035_E3EB_COG.csv.gz,True,,2021,2021-05-31,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210612T172337_20210612T172402_038310_048562_8E7B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210612T172337_20210612T172402_038310_048562_8E7B_COG.csv.gz,True,,2021,2021-06-12,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210624T172337_20210624T172402_038485_048A9C_62B2_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210624T172337_20210624T172402_038485_048A9C_62B2_COG.csv.gz,True,,2021,2021-06-24,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210706T172338_20210706T172403_038660_048FE2_7FC9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210706T172338_20210706T172403_038660_048FE2_7FC9_COG.csv.gz,True,,2021,2021-07-06,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210718T172339_20210718T172404_038835_049522_DB41_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210718T172339_20210718T172404_038835_049522_DB41_COG.csv.gz,True,,2021,2021-07-18,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210730T172339_20210730T172404_039010_049A54_101D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210730T172339_20210730T172404_039010_049A54_101D_COG.csv.gz,True,,2021,2021-07-30,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210811T172340_20210811T172405_039185_04A00C_36C8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210811T172340_20210811T172405_039185_04A00C_36C8_COG.csv.gz,True,,2021,2021-08-11,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210823T172341_20210823T172406_039360_04A618_C26A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210823T172341_20210823T172406_039360_04A618_C26A_COG.csv.gz,True,,2021,2021-08-23,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210904T172341_20210904T172406_039535_04AC1B_1DCF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210904T172341_20210904T172406_039535_04AC1B_1DCF_COG.csv.gz,True,,2021,2021-09-04,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210916T172342_20210916T172407_039710_04B214_F1CA_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210916T172342_20210916T172407_039710_04B214_F1CA_COG.csv.gz,True,,2021,2021-09-16,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20210928T172342_20210928T172407_039885_04B817_42D6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20210928T172342_20210928T172407_039885_04B817_42D6_COG.csv.gz,True,,2021,2021-09-28,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220408T172339_20220408T172404_042685_0517D6_6D13_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220408T172339_20220408T172404_042685_0517D6_6D13_COG.csv.gz,True,,2022,2022-04-08,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220420T172339_20220420T172404_042860_051DB3_9253_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220420T172339_20220420T172404_042860_051DB3_9253_COG.csv.gz,True,,2022,2022-04-20,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220502T172340_20220502T172405_043035_052376_238C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220502T172340_20220502T172405_043035_052376_238C_COG.csv.gz,True,,2022,2022-05-02,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220514T172341_20220514T172406_043210_05291B_DAF9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220514T172341_20220514T172406_043210_05291B_DAF9_COG.csv.gz,True,,2022,2022-05-14,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220526T172341_20220526T172406_043385_052E4C_274D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220526T172341_20220526T172406_043385_052E4C_274D_COG.csv.gz,True,,2022,2022-05-26,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220607T172343_20220607T172408_043560_05337D_6C1B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220607T172343_20220607T172408_043560_05337D_6C1B_COG.csv.gz,True,,2022,2022-06-07,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220619T172343_20220619T172408_043735_0538B0_3D34_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220619T172343_20220619T172408_043735_0538B0_3D34_COG.csv.gz,True,,2022,2022-06-19,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220701T172344_20220701T172409_043910_053DEB_E94B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220701T172344_20220701T172409_043910_053DEB_E94B_COG.csv.gz,True,,2022,2022-07-01,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220713T172344_20220713T172409_044085_054323_6B70_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220713T172344_20220713T172409_044085_054323_6B70_COG.csv.gz,True,,2022,2022-07-13,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20220725T172345_20220725T172410_044260_054858_FE92_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20220725T172345_20220725T172410_044260_054858_FE92_COG.csv.gz,True,,2022,2022-07-25,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
